Order_ID,Customer_Age,Customer_Type,Restaurant_Type,Cuisine_Type,Delivery_Distance_KM,Delivery_Time_Min,Order_Value_USD,Item_Count,Weather_Condition,Traffic_Level,Customer_Rating,Complaint_Flag,Refund_Flag,Revenue_USD,Profit_USD,City,Month,Quarter,Demand_Score,Churn_Risk
ORD0131403,40,Returning,Fast Food,Italian,14.77,83,90.64,8,Rainy,Medium,4.7,0,0,368.19,110.46,Singapore,3,1,21.27,58.96
ORD0131404,70,Returning,Fast Food,Indian,11.68,74,208.36,4,Cloudy,Low,2.5,0,0,21.38,-1.62,Singapore,11,4,16.14,36.97
ORD0131405,39,New,Restaurant,Mexican,1.13,82,103.73,3,Cloudy,High,4.8,0,0,158.6,139.64,Mumbai,5,2,62.63,84.14
ORD0131406,52,Returning,Cloud Kitchen,Chinese,19.61,37,290.63,7,Rainy,Low,1.5,0,0,155.16,180.81,Singapore,12,4,70.26,79.43
ORD0131407,19,Returning,Fast Food,Indian,4.39,87,99.99,5,Rainy,High,4.8,0,0,243.4,158.7,New York,3,1,85.72,9.29
ORD0131408,64,Returning,Cloud Kitchen,Chinese,18.2,68,39.29,3,Rainy,High,1.5,0,0,479.25,-8.84,Singapore,9,3,76.22,9.88
ORD0131409,31,Premium,Fast Food,Mexican,9.47,58,71.58,14,Stormy,High,1.1,0,0,8.56,109.54,Mumbai,5,2,38.58,4.56
ORD0131410,25,Returning,Cloud Kitchen,Chinese,22.58,13,102.77,14,Cloudy,High,1.1,0,0,108.72,107.79,New York,1,1,12.42,12.63
ORD0131411,31,Premium,Restaurant,Mexican,1.21,81,24.36,12,Stormy,Medium,2.9,0,0,283.48,103.27,New York,7,3,82.02,18.7
ORD0131412,29,Returning,Cafe,Mexican,3.25,74,71.05,5,Rainy,High,4.9,0,0,442.81,2.82,Mumbai,10,4,9.25,12.19
ORD0131413,69,New,Cloud Kitchen,Chinese,0.83,10,190.46,9,Rainy,Low,1.1,0,0,183.48,137.87,New York,12,4,20.67,66.8
ORD0131414,50,Returning,Cafe,Italian,7,36,89.3,9,Sunny,Low,4.7,0,0,271.67,157.74,New York,11,4,41.03,57.32
ORD0131415,27,New,Fast Food,Italian,22.76,78,36.78,8,Sunny,Low,1.8,0,0,499.94,174.83,London,12,4,19.83,44.05
ORD0131416,68,New,Cloud Kitchen,Mexican,6.07,62,145.36,13,Sunny,High,2.8,0,0,447.68,12.45,Singapore,4,2,30.58,1
ORD0131417,55,Premium,Cloud Kitchen,Indian,24.87,47,237.66,5,Cloudy,Medium,4.7,0,0,144.69,164.21,Singapore,1,1,3.38,38.79
ORD0131418,27,Premium,Cloud Kitchen,Mexican,21.81,20,134.9,10,Rainy,Medium,2.5,0,0,57.96,17.16,Singapore,3,1,31.71,18.68
ORD0131419,26,New,Cloud Kitchen,Indian,16.97,30,256.37,14,Stormy,High,1.8,0,0,129.73,137.72,New York,8,3,32.71,16.66
ORD0131420,46,New,Restaurant,Mexican,7.37,100,299.61,10,Stormy,High,4,0,0,103.78,173.67,Mumbai,7,3,57.19,20.9
ORD0131421,53,Premium,Cloud Kitchen,Indian,9.19,82,46.92,5,Stormy,Medium,4,0,0,181.76,23.14,Sydney,8,3,38.22,77.99
ORD0131422,74,Returning,Cafe,Italian,7.22,43,57.42,3,Cloudy,High,2,0,0,168.84,95.74,New York,1,1,23.27,36.92
ORD0131423,42,Returning,Restaurant,Mexican,18.47,85,87.42,7,Sunny,Low,2.5,0,0,49.94,9.31,New York,6,2,32.16,67.11
ORD0131424,24,New,Restaurant,Indian,2.78,113,204.33,12,Stormy,High,2.5,0,0,313.11,162.06,Singapore,11,4,52.64,94.33
ORD0131425,69,Returning,Cloud Kitchen,Indian,1.12,88,18,14,Cloudy,High,2.5,0,0,74.35,175.01,London,4,2,52.43,17.51
ORD0131426,27,Premium,Restaurant,Indian,16.9,116,98.14,7,Rainy,High,1.4,0,0,176.42,187.88,London,10,4,96.73,1.27
ORD0131427,39,Premium,Cloud Kitchen,Indian,22.33,93,162.21,1,Cloudy,Low,4.7,0,0,155.98,140.52,New York,2,1,81.79,46.52
ORD0131428,47,New,Fast Food,Mexican,20.34,38,109.1,11,Stormy,Low,4.4,0,0,425,40.24,Mumbai,2,1,94.88,1.03
ORD0131429,45,New,Cafe,Italian,5.08,18,264.5,13,Cloudy,High,1.2,0,0,428.44,20.55,New York,4,2,5.24,63.34
ORD0131430,26,Premium,Cloud Kitchen,Chinese,14.08,31,129.71,4,Stormy,Low,1.5,0,0,428.25,29.96,London,10,4,52.5,92.63
ORD0131431,54,Returning,Restaurant,Mexican,20.6,113,67.87,9,Rainy,Low,2.2,0,0,469.8,26.38,London,10,4,22.67,81.47
ORD0131432,59,Returning,Restaurant,Indian,19.61,65,193.05,12,Sunny,High,2,1,0,344.8,137.35,Singapore,9,3,57.69,87.14
ORD0131433,20,Premium,Fast Food,Italian,11.06,44,258.09,10,Rainy,High,2.2,0,0,17.85,94.85,New York,7,3,44.05,38.13
ORD0131434,59,Premium,Cloud Kitchen,Mexican,18.85,87,274.73,2,Cloudy,Low,2.3,0,0,483.31,-12.25,London,4,2,18.78,52.22
ORD0131435,56,Returning,Cloud Kitchen,Mexican,4.03,12,97.07,14,Cloudy,Low,3.9,0,0,112.03,110.08,Mumbai,4,2,78.63,63.85
ORD0131436,45,New,Cloud Kitchen,Mexican,20.58,85,275.27,5,Rainy,Medium,1.1,0,1,78.25,12.5,Mumbai,7,3,33.43,42.86
ORD0131437,57,Premium,Cafe,Chinese,9.46,110,238.5,10,Rainy,Low,4.1,0,0,348.94,54.45,Singapore,5,2,81.79,8.97
ORD0131438,50,New,Restaurant,Indian,22.47,88,131.28,11,Rainy,Low,2.7,0,0,201.05,169.2,Singapore,11,4,27.33,81.8
ORD0131439,44,New,Cafe,Mexican,21.04,80,160.34,6,Sunny,Low,4.9,0,0,62.15,75.75,London,2,1,35.51,90.97
ORD0131440,30,Returning,Cloud Kitchen,Italian,3.72,13,257.84,2,Cloudy,High,2,0,0,498.05,49.67,Singapore,9,3,43.51,73.21
ORD0131441,23,New,Fast Food,Indian,4.61,115,248.96,12,Sunny,Low,3.6,0,0,483.96,108.1,Mumbai,1,1,88.92,33.16
ORD0131442,19,Premium,Cloud Kitchen,Mexican,6.27,43,66.15,13,Stormy,Medium,2.3,0,0,452.89,63.14,Sydney,8,3,73.26,80.28
ORD0131443,36,Returning,Fast Food,Indian,5.9,39,74.66,5,Stormy,Medium,1.8,0,0,246.83,101.7,Mumbai,7,3,79.02,75.33
ORD0131444,38,New,Cloud Kitchen,Mexican,7.58,102,138.88,3,Sunny,Medium,2.4,0,0,484.26,-7.97,London,10,4,32.48,26.1
ORD0131445,52,Premium,Fast Food,Italian,0.54,111,89.81,13,Sunny,Medium,3.8,0,0,213.52,34.07,Singapore,2,1,47.13,89.17
ORD0131446,42,Returning,Cafe,Italian,21.9,113,184.25,3,Cloudy,Medium,2.3,0,0,279.53,18.44,Singapore,7,3,27.9,45.35
ORD0131447,52,New,Cloud Kitchen,Indian,19.78,29,66.84,12,Sunny,Medium,3.1,0,0,444.45,65.55,New York,6,2,0.34,64.07
ORD0131448,51,Premium,Restaurant,Mexican,4.59,104,83.65,6,Sunny,Low,2.8,0,0,498.55,93.89,Singapore,6,2,71.45,19.18
ORD0131449,46,Premium,Restaurant,Indian,23.36,69,35.32,2,Sunny,Low,2.9,0,0,156.15,109.69,Singapore,10,4,45.63,10.41
ORD0131450,59,Premium,Cafe,Chinese,24.28,22,208.79,1,Cloudy,Low,4.4,0,0,448.26,113.27,Singapore,8,3,5.42,37.24
ORD0131451,54,Premium,Cafe,Italian,8.76,74,208.98,8,Rainy,High,3,0,0,66.65,152.85,London,12,4,39.94,42.45
ORD0131452,65,Returning,Cafe,Indian,12,31,216.57,13,Cloudy,High,1.3,0,0,98.78,191.11,London,9,3,84.52,64.05
ORD0131453,48,Returning,Fast Food,Italian,4.14,24,159.02,2,Cloudy,Low,3.2,0,0,179.63,89.76,Mumbai,7,3,95.4,73.85
ORD0131454,35,New,Fast Food,Indian,6.1,21,106.63,2,Rainy,High,2,0,0,499.79,152.91,New York,6,2,69.44,53.53
ORD0131455,35,Premium,Fast Food,Italian,21.67,78,108.28,8,Cloudy,High,3,0,0,189.5,21.01,Mumbai,1,1,11.95,17.57
ORD0131456,58,New,Restaurant,Mexican,0.73,30,192.99,11,Stormy,Low,1.5,1,0,113.19,55.28,Sydney,3,1,91.71,74.94
ORD0131457,56,Returning,Fast Food,Indian,18.22,18,98.93,1,Rainy,Low,4.9,0,0,270.5,197.64,Singapore,11,4,78.28,74.77
ORD0131458,37,Premium,Cafe,Italian,9.22,23,71.13,6,Cloudy,Low,3.8,0,0,232.8,81.35,Singapore,8,3,89.77,58.36
ORD0131459,39,Returning,Fast Food,Mexican,20.44,70,283.87,7,Sunny,High,1.3,0,0,243.09,162.64,Sydney,9,3,60.42,26.57
ORD0131460,53,Returning,Restaurant,Chinese,17.76,87,223.61,7,Rainy,Low,3.7,1,0,248.66,169.07,Singapore,12,4,3.01,23.8
ORD0131461,20,New,Cloud Kitchen,Chinese,22.39,71,172.18,6,Cloudy,Medium,3.3,0,0,444.38,187.09,London,7,3,68.56,79.81
ORD0131462,38,Premium,Restaurant,Italian,7.58,65,107.34,1,Rainy,Medium,3.5,0,0,497.18,87.86,Singapore,7,3,1.66,52.46
ORD0131463,61,New,Restaurant,Mexican,2.3,107,216.94,7,Sunny,High,4.1,0,0,252.49,117.34,New York,3,1,20.55,24.47
ORD0131464,28,New,Cafe,Italian,15.01,73,132.55,6,Stormy,Low,1.6,0,0,74.14,20.55,Singapore,10,4,7.32,41.01
ORD0131465,28,Premium,Cafe,Italian,14.61,102,90.56,1,Cloudy,Medium,3.2,0,0,380.77,85.79,London,5,2,79.31,95.08
ORD0131466,18,New,Cloud Kitchen,Mexican,16.81,106,138.42,7,Rainy,Low,2.2,0,0,489.21,91.65,Sydney,3,1,84.14,87.08
ORD0131467,50,Premium,Fast Food,Indian,5.56,115,154.88,2,Cloudy,High,4.1,0,0,492.73,136.29,London,5,2,70.4,70.67
ORD0131468,24,Premium,Restaurant,Mexican,14.6,35,49.54,8,Stormy,Medium,4.1,0,0,86.61,6.77,New York,4,2,45.04,11.43
ORD0131469,66,Premium,Cloud Kitchen,Indian,4.9,65,132.71,3,Stormy,Medium,1.2,0,0,394.59,168,Mumbai,8,3,8.9,12.54
ORD0131470,31,New,Fast Food,Italian,24.21,83,15.54,1,Rainy,Medium,1.6,0,0,122.24,69.78,Mumbai,12,4,29.62,14.21
ORD0131471,68,New,Cloud Kitchen,Mexican,5.6,84,267.26,6,Rainy,Low,3.5,1,0,94.68,181.93,Sydney,2,1,94.1,14.01
ORD0131472,25,Premium,Restaurant,Indian,1.32,106,19.64,1,Sunny,Medium,1.4,0,0,447.43,37.28,Sydney,1,1,7.04,51.6
ORD0131473,52,Returning,Cloud Kitchen,Italian,3.03,97,47.53,2,Stormy,Medium,1.3,0,0,264.1,-0.47,Sydney,5,2,30.87,84.63
ORD0131474,58,Premium,Cloud Kitchen,Indian,1.2,13,232.8,1,Rainy,High,1.8,0,0,387,178.11,New York,7,3,31.78,86
ORD0131475,57,Premium,Cloud Kitchen,Indian,22.14,88,188.59,8,Stormy,Medium,3,0,0,287.58,174.52,New York,2,1,56.16,11.78
ORD0131476,36,Premium,Restaurant,Mexican,10.16,48,115.52,4,Rainy,Low,3.5,0,0,137.87,189.92,Singapore,2,1,25.31,77.81
ORD0131477,61,Returning,Restaurant,Indian,21.23,45,185.35,1,Sunny,Low,1.5,0,0,82.32,12.12,Sydney,3,1,13.52,40.36
ORD0131478,36,New,Cafe,Chinese,14.44,91,59.61,14,Rainy,High,2.7,1,0,35.92,98.13,Mumbai,11,4,61.62,75.04
ORD0131479,33,Premium,Cafe,Indian,14.42,57,50.68,4,Stormy,Medium,4,0,0,372.08,-19.05,Sydney,2,1,10.53,44.41
ORD0131480,59,Premium,Cafe,Italian,22.49,66,25.92,8,Stormy,Medium,4.2,0,1,135.6,131.33,Mumbai,3,1,33.38,49.58
ORD0131481,60,Premium,Cafe,Indian,7.91,14,258.33,11,Rainy,Low,1.6,0,0,187.33,97.24,Mumbai,10,4,76.02,29.48
ORD0131482,25,New,Cloud Kitchen,Chinese,6.06,47,62.92,1,Stormy,Low,4.9,0,0,361.36,44.58,Sydney,12,4,5.45,9.05
ORD0131483,63,Premium,Restaurant,Italian,20.3,77,8.07,10,Stormy,Medium,3.1,0,0,358.7,70,Mumbai,6,2,40.51,50.74
ORD0131484,43,Returning,Restaurant,Mexican,9.73,66,33.67,5,Rainy,High,4.7,0,0,93.63,10.06,Sydney,11,4,53.18,86.87
ORD0131485,66,Premium,Cafe,Indian,12.04,67,179.98,3,Stormy,Low,1.2,0,0,471.32,46.94,London,4,2,62.67,40.9
ORD0131486,68,New,Restaurant,Italian,6.66,14,105.85,13,Rainy,Medium,4.5,0,0,187.43,36.9,Sydney,4,2,62.99,5.29
ORD0131487,71,Premium,Fast Food,Indian,22.22,21,66.39,10,Rainy,High,4.4,1,0,263.64,192.69,Sydney,12,4,33.26,19.42
ORD0131488,27,Returning,Cafe,Chinese,10.66,70,55.41,7,Cloudy,Low,3.5,1,0,171.13,92.14,New York,12,4,81.3,4.3
ORD0131489,44,Premium,Cafe,Italian,14.31,67,101.42,3,Stormy,High,3.4,0,1,13.57,104.45,New York,11,4,58.95,85.51
ORD0131490,51,New,Restaurant,Chinese,18.08,14,111.31,12,Sunny,Medium,2.7,0,0,297.97,87.73,Singapore,3,1,73.99,19.48
ORD0131491,46,Premium,Fast Food,Mexican,24.26,87,118.34,12,Stormy,High,1.5,0,0,271.16,116.06,London,5,2,97.66,20.36
ORD0131492,37,Returning,Cafe,Mexican,21.26,86,164.82,14,Cloudy,High,1.8,0,0,83.97,170.23,London,4,2,29.17,66.95
ORD0131493,22,New,Restaurant,Chinese,15.79,63,165.9,8,Sunny,High,2.4,0,0,92.1,147.36,Mumbai,5,2,2.15,76.43
ORD0131494,43,Premium,Fast Food,Italian,1.72,65,263.59,12,Rainy,High,3.7,0,0,236.49,124.17,New York,3,1,56.23,69.17
ORD0131495,35,New,Restaurant,Mexican,24.17,107,265.64,12,Sunny,Medium,3.3,0,0,108.36,162.4,Singapore,8,3,94.03,22.6
ORD0131496,67,New,Cloud Kitchen,Mexican,2.52,100,29.3,5,Rainy,High,4.1,0,0,249.32,24.11,Mumbai,11,4,26.71,54.17
ORD0131497,19,Premium,Restaurant,Italian,6.68,86,247.56,3,Stormy,Low,4.7,0,0,463.45,141.55,Mumbai,1,1,76.57,28.05
ORD0131498,32,New,Fast Food,Chinese,22.11,111,148.39,1,Sunny,High,4.8,0,0,458.03,73.91,London,4,2,60.57,4.02
ORD0131499,39,New,Fast Food,Mexican,15.5,95,184.84,7,Rainy,High,3.8,0,0,241.73,98.42,Singapore,2,1,80.07,8.51
ORD0131500,64,Returning,Fast Food,Chinese,5.6,44,99.12,7,Sunny,Medium,2.1,0,0,114.4,94.38,Mumbai,9,3,12.28,93.26
ORD0131501,71,New,Fast Food,Italian,0.67,99,288.26,11,Sunny,High,4.3,1,0,471.72,124.39,Singapore,5,2,15.57,77.74
ORD0131502,74,Returning,Cloud Kitchen,Mexican,0.68,17,257.9,13,Stormy,High,2.8,0,0,195.36,49.84,London,1,1,8.44,52.98
ORD0131503,37,Premium,Cafe,Indian,4.31,66,96.27,13,Stormy,High,2.3,0,0,11.81,118.42,Sydney,2,1,24.32,28.71
ORD0131504,66,Premium,Cafe,Italian,20.68,72,282.93,13,Rainy,Low,1.3,0,0,327.92,135.04,New York,1,1,24.62,79.52
ORD0131505,70,Premium,Fast Food,Mexican,24.7,114,288.72,13,Rainy,Low,3.2,0,0,246.85,18.28,Sydney,3,1,54.23,75.31
ORD0131506,33,New,Cloud Kitchen,Mexican,13.83,34,241.62,11,Cloudy,Medium,1.9,0,0,182.71,51.16,Singapore,8,3,11.38,13.36
ORD0131507,18,New,Cafe,Chinese,19.13,40,71.79,4,Rainy,High,2.3,0,0,318.67,43.76,New York,6,2,46.89,60.26
ORD0131508,68,New,Fast Food,Mexican,21.6,56,174.48,1,Sunny,High,2.6,0,0,370.05,140.81,New York,2,1,1.45,22.07
ORD0131509,69,Premium,Cloud Kitchen,Mexican,21.7,25,20.31,14,Cloudy,Low,1.1,0,0,459.94,-12.68,Mumbai,1,1,17.15,84.83
ORD0131510,72,Premium,Restaurant,Indian,8,12,178.39,6,Rainy,Low,3,0,0,176.55,-3.52,Mumbai,8,3,74.15,81.49
ORD0131511,70,New,Cafe,Mexican,22.57,85,122.87,13,Sunny,Medium,1.3,0,0,254.3,115.93,Sydney,3,1,68.11,22.42
ORD0131512,68,Premium,Fast Food,Italian,24.04,68,27.59,6,Rainy,Low,2.2,0,0,218.49,73.77,Singapore,6,2,0.71,76.62
ORD0131513,28,Returning,Fast Food,Indian,3.91,29,105.73,4,Rainy,High,1.1,0,0,461.38,151.59,Sydney,1,1,6.62,60.77
ORD0131514,51,Returning,Cloud Kitchen,Mexican,10.53,33,50.01,5,Sunny,Medium,5,0,0,184.33,198.81,Mumbai,11,4,91.31,18.29
ORD0131515,20,New,Cloud Kitchen,Italian,1.39,106,18.89,8,Cloudy,Medium,1,0,1,142.4,134.05,New York,2,1,36.97,46.64
ORD0131516,26,Premium,Fast Food,Mexican,19.94,32,173.7,3,Stormy,High,4.7,0,0,54.94,90.1,Mumbai,10,4,20.24,10.37
ORD0131517,19,Returning,Cafe,Chinese,20.28,34,206.36,8,Stormy,High,1.7,0,0,357.7,87.55,New York,8,3,15.6,84.84
ORD0131518,72,Premium,Fast Food,Italian,18.96,21,137.25,3,Sunny,Medium,2.6,0,0,353.18,132.94,Singapore,3,1,51.29,59.76
ORD0131519,67,Premium,Fast Food,Chinese,7.31,61,191.52,14,Stormy,Medium,3.6,0,0,243.26,-4.83,London,8,3,78.33,83.47
ORD0131520,23,Returning,Cloud Kitchen,Indian,17.98,41,278.82,11,Sunny,Medium,4.1,0,0,40.37,107.73,New York,9,3,23.46,30.34
ORD0131521,39,Returning,Cafe,Mexican,10.63,13,25.18,8,Cloudy,Low,2.9,1,0,164.5,151.45,New York,10,4,75.88,40.21
ORD0131522,68,Returning,Cafe,Indian,2.53,57,36.86,12,Stormy,Medium,2.3,0,0,61.62,105.67,Sydney,7,3,81.94,39.3
ORD0131523,19,New,Cafe,Indian,17.2,22,261.24,1,Cloudy,Low,5,0,0,200.27,147.21,London,8,3,46.73,81.28
ORD0131524,43,Premium,Cloud Kitchen,Chinese,21.48,110,144.44,1,Stormy,High,3.1,0,0,172.84,71.47,London,4,2,17.98,16.65
ORD0131525,32,New,Restaurant,Indian,10.64,80,236.46,4,Rainy,Medium,4.1,1,0,142.95,73.37,New York,11,4,32.34,65.45
ORD0131526,59,Returning,Cafe,Mexican,15.46,43,294.47,9,Cloudy,High,3.3,0,0,367.21,51.6,London,6,2,39.99,34.82
ORD0131527,18,Returning,Fast Food,Indian,22.53,39,245.69,7,Sunny,High,4,0,0,151.46,70.8,Singapore,11,4,28.3,38.81
ORD0131528,68,Returning,Cloud Kitchen,Indian,21.92,54,294.72,12,Sunny,High,3.7,0,0,453.34,117.94,Sydney,9,3,7.92,14.29
ORD0131529,33,Premium,Cloud Kitchen,Indian,24.27,69,159.46,11,Cloudy,Medium,2,0,0,476.92,160.78,Singapore,8,3,89.71,58.01
ORD0131530,40,Premium,Cloud Kitchen,Mexican,22.73,87,298.61,1,Sunny,High,1.1,0,0,367.69,81.89,New York,5,2,85.41,57.14
ORD0131531,69,Returning,Cafe,Indian,20,29,62.39,1,Stormy,Low,2.5,0,0,139.97,71.15,New York,6,2,75.95,4.05
ORD0131532,28,New,Restaurant,Indian,12.36,69,72.41,3,Sunny,Medium,4.3,0,0,28.22,177.31,Singapore,2,1,86.91,7.86
ORD0131533,44,Returning,Restaurant,Mexican,9.24,14,220.34,9,Stormy,Low,4.4,0,0,411.69,182.14,Singapore,8,3,13.1,46.52
ORD0131534,62,New,Cloud Kitchen,Mexican,14.04,58,17.76,10,Stormy,Medium,3.9,0,0,172.52,196.8,London,4,2,86.44,14.5
ORD0131535,67,New,Fast Food,Mexican,21.66,65,204.78,5,Sunny,Low,2.2,1,0,428.27,53.34,London,2,1,79.46,13.74
ORD0131536,47,Premium,Cafe,Italian,1.82,88,101.68,8,Rainy,Low,2.4,0,0,327.16,98.38,New York,5,2,41.86,49.34
ORD0131537,33,Returning,Fast Food,Indian,6.2,77,175.64,5,Sunny,Medium,2.9,0,0,166.95,199.78,Mumbai,1,1,74.83,43.07
ORD0131538,58,Returning,Fast Food,Chinese,15.72,33,75.57,11,Cloudy,High,2.8,0,0,459.77,133.68,Mumbai,9,3,79.09,34.81
ORD0131539,68,New,Restaurant,Italian,24.02,93,226.91,9,Sunny,Low,3.3,0,0,119.09,11.5,Singapore,5,2,72.17,74.25
ORD0131540,24,New,Cafe,Chinese,3.36,57,125.96,13,Cloudy,Low,1.6,0,0,65.12,153.68,London,3,1,29.05,27.56
ORD0131541,19,Premium,Cloud Kitchen,Indian,10.67,64,197.16,5,Cloudy,Low,4.9,0,0,91.28,164.97,London,7,3,56.46,32
ORD0131542,42,Premium,Fast Food,Indian,19.82,15,233.2,8,Cloudy,Medium,2.4,0,0,405.94,91.52,Mumbai,12,4,52.15,19.47
ORD0131543,72,Premium,Cafe,Chinese,12.43,109,127.59,14,Rainy,Low,1.9,0,1,227.44,-11.35,Mumbai,7,3,24.56,63.46
ORD0131544,73,New,Cloud Kitchen,Italian,20.24,47,158.7,6,Stormy,Low,1.6,0,0,283.41,172.16,New York,11,4,42.34,41.28
ORD0131545,55,Returning,Fast Food,Chinese,8.64,47,170.16,12,Stormy,Medium,1.8,0,0,101.29,56.95,London,12,4,69.34,73.77
ORD0131546,70,Returning,Restaurant,Chinese,6.07,21,127.47,1,Sunny,Medium,1.6,0,0,384.17,88.42,New York,6,2,93.38,69.45
ORD0131547,59,Premium,Cloud Kitchen,Chinese,11.82,89,79.83,2,Sunny,High,4.4,1,0,396.6,193.71,London,9,3,9.02,46.31
ORD0131548,36,Returning,Fast Food,Italian,14.4,74,208.56,12,Stormy,Medium,3.8,0,0,271.78,28.62,London,8,3,82.38,23.68
ORD0131549,60,Premium,Restaurant,Italian,9.94,44,159.81,13,Cloudy,Low,4,0,0,210.85,72.97,Singapore,9,3,94.78,11.51
ORD0131550,59,Returning,Fast Food,Italian,16.62,33,150.28,3,Rainy,High,4.8,0,0,387.64,158.49,Sydney,7,3,33.79,18.94
ORD0131551,67,New,Cafe,Italian,4.94,108,196.53,8,Rainy,Medium,4.7,0,1,254.87,68.83,Mumbai,7,3,37.2,88.27
ORD0131552,48,Returning,Fast Food,Chinese,4.17,14,11.54,5,Rainy,High,1.2,0,0,128.39,75.52,Sydney,8,3,62.48,33.3
ORD0131553,54,New,Fast Food,Indian,12.17,61,162.01,11,Stormy,Low,3.9,1,0,394.09,147.36,Mumbai,7,3,57.02,19.18
ORD0131554,44,Premium,Fast Food,Italian,15.8,49,84.9,11,Rainy,Low,1.1,0,0,203.83,30.82,Sydney,10,4,1.42,6.87
ORD0131555,54,Premium,Restaurant,Mexican,20.04,51,91.1,10,Stormy,High,4.5,0,0,179.76,141.68,Mumbai,3,1,24.76,21.49
ORD0131556,20,Premium,Fast Food,Mexican,10.03,71,243.01,12,Cloudy,Low,3.3,0,0,451.88,187.01,Sydney,8,3,0.23,87.81
ORD0131557,27,New,Fast Food,Mexican,13.81,93,282.92,2,Cloudy,High,2.2,0,0,214.21,151.11,Mumbai,9,3,43.25,78.28
ORD0131558,52,Returning,Fast Food,Chinese,12.18,23,169.95,3,Rainy,High,3.4,0,0,275.95,191.36,Singapore,8,3,13.56,3.3
ORD0131559,51,New,Fast Food,Indian,24.02,89,145.81,13,Stormy,Low,2.3,0,0,102.17,59.01,London,11,4,12.17,45.29
ORD0131560,59,Returning,Cloud Kitchen,Indian,9.42,74,242.98,9,Sunny,High,4.4,0,0,324.51,124.97,London,4,2,86.67,34.92
ORD0131561,45,Premium,Cloud Kitchen,Mexican,11.97,83,185.24,2,Sunny,Low,3.8,0,0,481.09,176.17,Sydney,8,3,87.43,97.04
ORD0131562,64,Premium,Restaurant,Mexican,9.26,66,245.39,11,Stormy,Low,1.2,0,0,62.85,-6.2,Mumbai,9,3,56.38,96.14
ORD0131563,68,Premium,Restaurant,Indian,3.87,118,82.81,3,Sunny,High,3.9,0,0,324.2,84.77,Singapore,1,1,81.27,47.39
ORD0131564,21,Premium,Cloud Kitchen,Italian,9.97,48,204.89,12,Rainy,Low,3,0,0,447.79,7.56,Mumbai,5,2,67.12,45.37
ORD0131565,23,New,Cafe,Italian,6.66,23,112.36,8,Stormy,High,3.9,1,0,269.98,192.6,Mumbai,4,2,20.3,29.84
ORD0131566,40,Returning,Fast Food,Chinese,9.53,49,166.22,14,Rainy,Medium,3.2,1,0,364.55,195.27,Mumbai,7,3,94.33,74.2
ORD0131567,49,Premium,Fast Food,Mexican,3.15,110,253.87,7,Rainy,Low,3.9,0,0,166.3,192.47,London,1,1,68.15,20.94
ORD0131568,19,New,Cafe,Mexican,24.22,37,166.83,3,Cloudy,Low,2.6,0,0,479.92,86.22,Mumbai,5,2,45.51,13.71
ORD0131569,62,Premium,Cafe,Chinese,13.59,85,7.85,3,Cloudy,High,3.7,0,0,250.7,90.07,New York,6,2,79.8,13.21
ORD0131570,19,New,Restaurant,Mexican,10.86,102,224.05,10,Stormy,Medium,1.5,0,0,253.08,-15.11,Singapore,11,4,54.12,5.18
ORD0131571,74,Returning,Restaurant,Italian,14.7,81,91.62,6,Sunny,Low,1.7,0,0,321.84,11.44,London,1,1,49.11,41.14
ORD0131572,26,New,Cloud Kitchen,Indian,9.83,39,241.58,3,Rainy,Low,1.9,0,0,259.63,144.72,Mumbai,9,3,26,18.73
ORD0131573,34,Returning,Cafe,Italian,18.08,67,186.33,10,Rainy,Low,4.6,0,0,463.97,-11.79,New York,10,4,30.73,66.45
ORD0131574,24,Returning,Restaurant,Indian,2.67,76,283.4,6,Cloudy,Medium,1.7,0,0,80.15,154.94,London,9,3,20.47,8.14
ORD0131575,31,Premium,Cloud Kitchen,Mexican,23.86,109,5.04,1,Rainy,Low,3.3,0,0,464.05,150.42,New York,7,3,27.57,37.12
ORD0131576,39,New,Fast Food,Italian,12.14,45,88.63,1,Cloudy,Low,3.8,0,0,373.76,119.22,Sydney,6,2,75.18,58.17
ORD0131577,23,Premium,Fast Food,Chinese,1.21,79,287.29,9,Sunny,Low,1.6,0,0,347.44,141.06,New York,4,2,86.59,22.55
ORD0131578,70,Returning,Cafe,Chinese,11.41,78,168.18,6,Sunny,High,4.9,0,0,27.92,51.17,London,1,1,68.85,58.24
ORD0131579,71,New,Restaurant,Mexican,10.21,68,215.04,10,Sunny,High,2,0,0,56.25,-1.5,Sydney,10,4,19.56,16.35
ORD0131580,46,New,Restaurant,Chinese,11.52,40,185.37,7,Cloudy,Low,4.9,0,0,265.66,81.53,Mumbai,11,4,53.26,69.32
ORD0131581,59,New,Restaurant,Chinese,8.33,23,175.86,9,Rainy,Low,2.6,0,1,320.87,164.56,London,5,2,0.77,47.86
ORD0131582,72,Premium,Restaurant,Indian,3.26,79,107.3,12,Cloudy,Medium,1.1,0,0,44.08,124.57,New York,12,4,23.5,8.08
ORD0131583,62,Premium,Cloud Kitchen,Mexican,17.73,66,280.31,3,Stormy,Medium,3.3,1,0,384.97,120.69,New York,3,1,93.51,16.87
ORD0131584,33,New,Restaurant,Indian,21.94,105,142.3,2,Stormy,High,2.3,0,0,126.83,66.51,Sydney,12,4,44.03,85.03
